workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
mobilenet_batch16-train,resnet-50_batch8-inf,"(392.0842105263158, 86.40331409971888)","(360.4860486048605, 85.90446070679954)","(353.6196398079835, 83.77864648710684)","(379.0820829655781, 82.85450805135845)","(387.92803870726294, 81.40507387789239)","(374.0696130207851, 80.3494651394765)","(374.7159918438684, 75.83430723282692)","(391.65276372288923, 70.2091849002164)","(396.8691434240988, 56.25797750644221)","(382.6109558775749, 85.696467221835)"
mobilenet_batch16-train,resnet-50_batch2-inf,"(363.895486935867, 66.08577571574064)","(363.69970388434075, 65.16402588707878)","(368.4339916413997, 61.96286472148541)","(339.8561632379997, 63.81118881118881)","(365.890973508334, 62.74172754619682)","(374.3406499914923, 65.4635130590741)","(387.05120659211303, 64.773735581189)","(380.0383877159309, 60.66271943492261)","(362.93601540766105, 50.30579722628995)","(380.73506641675493, 62.37983336893826)"
mobilenet_batch16-train,resnet-50_batch16-inf,"(373.45448870237743, 87.57099210886393)","(398.12027080844285, 87.43333021427902)","(385.0629283704228, 87.25371183117004)","(383.4369373959713, 85.10793332726114)","(370.7563875537566, 84.95163284602516)","(373.6043043628134, 81.74835086000245)","(369.9524283659697, 79.26436157578637)","(387.5782236977407, 73.77579863249483)","(394.3445311616333, 59.69691548899849)","(401.42011834319527, 88.20419876151638)"
mobilenet_batch16-train,bert-base-cased_batch8-inf,"(386.9179600886918, 91.97574612174186)","(370.65808456331155, 83.47925526212343)","(368.7300203429236, 75.51561388763173)","(385.34998425857907, 66.89384610979067)","(382.8737363813017, 55.30957736474488)","(388.25031928480206, 46.95099891466013)","(350.57751282565704, 35.60215807602036)","(367.1134010671452, 23.800790642702857)","(393.2664190310598, 12.056151940545005)","(272.85197655568027, 97.5365344467641)"
mobilenet_batch16-train,mobilenet_v2_1.0_224_batch2-inf,"(346.7140319715808, 64.78092068774265)","(355.09138381201046, 66.51480637813212)","(354.97521460524723, 65.83248788186225)","(340.1862590054472, 65.90678253018847)","(362.2184717453297, 62.57366334511947)","(374.89459101313093, 64.70914127423822)","(390.5489923558026, 63.36805555555556)","(388.59702006717765, 62.9853321829163)","(338.2274898284097, 65.72875633089477)","(365.12498911244666, 65.75836054498367)"
mobilenet_batch16-train,vit-base-patch16-224_batch8-inf,"(405.5019022534387, 78.44981025623804)","(360.6154155058605, 76.352345154437)","(386.06527319398606, 73.39910764783511)","(385.09250914488683, 69.5196714481281)","(384.9629415299695, 66.16813958758215)","(365.5356775652889, 59.6222562531904)","(395.40806910043926, 52.25015657153082)","(411.97619448311735, 42.34492259725193)","(397.6009564555812, 25.8959947675901)","(360.39833500184415, 81.00423052916291)"
mobilenet_batch16-train,mobilenet_v2_1.0_224_batch8-inf,"(386.0357925285231, 87.6251922427698)","(370.6812302385743, 87.83275680553467)","(409.58067394139044, 88.76054411429439)","(386.65071134157694, 87.14792016414849)","(403.6992360273422, 88.43460155214841)","(386.70531922065663, 88.10107486328494)","(389.2718214700061, 89.90839812177661)","(354.8414861569359, 87.5201378741898)","(363.1935554375995, 80.4130808950086)","(387.6651982378855, 88.06454045087838)"
mobilenet_batch16-train,vit-base-patch16-224_batch2-inf,"(374.4270205066345, 64.04210988046935)","(394.062671797691, 63.40245358810118)","(388.5644020903781, 62.81596213832419)","(392.68349154896964, 61.51253423214662)","(404.9759114115194, 57.74174411706545)","(385.2799129310931, 52.565256525652565)","(339.02009592617327, 44.98882982821046)","(384.7241867043847, 36.56169786514744)","(385.84081143491863, 23.21882951653944)","(372.3041997729852, 63.860032804811375)"
mobilenet_batch16-train,vit-base-patch16-224_batch16-inf,"(381.70362175941517, 81.16888757622614)","(376.9458270215682, 78.83236311482325)","(403.8844177827933, 75.51317278163893)","(388.74897272076566, 71.55876181286281)","(388.5200898427751, 67.1254723351676)","(404.14292634541306, 61.781780193332544)","(382.061835728026, 53.814345116739815)","(384.8609987653796, 42.29279067241192)","(388.374784654033, 26.243799958432337)","(366.917931839898, 83.6062346772606)"
mobilenet_batch16-train,mobilenet_v2_1.0_224_batch16-inf,"(413.08960947098024, 93.42131573685263)","(381.1475409836065, 94.61703592693102)","(354.3063336815117, 95.30414915752111)","(383.3098794527051, 94.15558242644096)","(362.5953544184452, 94.35905721729647)","(374.7189976045697, 92.98437655488108)","(374.20912116446624, 91.81668107853156)","(394.3397752082154, 88.89227139541079)","(408.50055144940654, 82.31438739913315)","(390.92134665460117, 93.03437014616273)"
mobilenet_batch16-train,wav2vec2-base-960h_batch2-inf,"(373.1897711978466, 17.94425087108014)","(378.4739271334577, 15.01457725947522)","(384.7968290251198, 15.885746013140444)","(379.79281238009975, 16.833366019480945)","(389.15966188693466, 15.287569573283859)","(371.0039705048213, 13.650339270568278)","(412.38159675236807, 13.37506005791531)","(378.777836035733, 12.335181614591441)","(389.5386423743755, 8.743930184386565)","(365.40075982868285, 17.61376267592387)"
mobilenet_batch16-train,wav2vec2-base-960h_batch16-inf,"(362.2873732924726, 121.08209777673285)","(380.68153959303754, 119.22503725782414)","(376.503986604123, 114.3126673418143)","(392.2674708728385, 104.40688274498872)","(368.2705248990579, 100.49760952288028)","(388.7266093094201, 94.58978568066765)","(368.7501173466514, 88.52314600947541)","(392.79417641573747, 72.44401853300863)","(397.79694019471486, 49.91549500542165)","(332.97812323700873, 123.28869604249272)"
mobilenet_batch16-train,wav2vec2-base-960h_batch8-inf,"(375.64240026620325, 60.61141024509371)","(375.26187259046225, 65.48205600940908)","(383.9970560839016, 60.10825321331134)","(392.06090266449155, 58.68527882629442)","(408.189478579575, 53.41838785379958)","(381.20728804449175, 56.37888802222314)","(379.2312279531419, 48.24920950931023)","(379.0167052669584, 41.1522633744856)","(386.67960679475806, 27.83896644458559)","(334.19870063123494, 64.99550395178974)"
mobilenet_batch16-train,bert-base-cased_batch2-inf,"(394.709792366203, 81.41642269622194)","(348.6953913825852, 75.23834063385726)","(419.39903187505706, 66.60583941605839)","(370.6357803516374, 59.713701431492844)","(404.5821675552974, 50.725267089377226)","(387.406873347753, 41.94197069807527)","(365.85609926948865, 33.085944139142256)","(376.347057198121, 22.591876208897485)","(373.84016761448663, 11.75239475167029)","(369.1095794063863, 81.39372822299651)"
vit_h_14_batch2-train,whisper-large-v2_batch8-inf,"(0.9834240027767266, 10.402122840991433)","(1.8908755650217899, 9.293177183896638)","(2.654727799485217, 8.84463708006758)","(3.402202859679134, 8.331159547771719)","(4.013237237277988, 7.411324936230226)","(4.642414522125829, 6.34303828454685)","(5.155357219903968, 5.344749302717779)","(5.75040831167322, 3.916130179010873)","(6.284240747186226, 2.0578875784007713)","(4.848436784675335, 7.907065116216584)"
vit_h_14_batch2-train,bert-base-cased_batch16-inf,"(0.8989437411042025, 92.64510499910766)","(1.7514064324381702, 84.79898357382703)","(None, None)","(3.183673469387755, 57.761732851985556)","(3.8073394495412844, 47.99572640792258)","(4.472045349334871, 38.014646053702194)","(5.047689640597147, 28.046247493726813)","(5.66946470345397, 18.078396470997948)","(6.273325848833328, 9.042592313022338)","(1.9036539580138543, 83.37646114035871)"
vit_h_14_batch2-train,resnet-50_batch8-inf,"(None, None)","(1.974510859809729, 85.54269811044382)","(2.8039254956939716, 82.7371254515832)","(3.5893424140628594, 81.6355058535733)","(4.242965609647164, 79.80049875311721)","(4.879040455377109, 78.64260705628871)","(5.39568345323741, 71.54013413775151)","(5.963266279716944, 66.84981684981685)","(6.437167646235657, 52.523889825744796)","(6.45099171962257, 77.13644168537841)"
vit_h_14_batch2-train,resnet-50_batch2-inf,"(None, 60.91582351100449)","(2.004008016032064, 64.0772438007461)","(2.8146361077603537, 64.72348442868226)","(3.6166365280289328, 59.87901158617861)","(4.313443565780014, 64.20404573438874)","(4.958677685950414, 64.81687014428412)","(5.387931034482758, 62.57366334511947)","(6.008583690987124, 60.5181347150259)","(6.472491909385114, 47.95139173988012)","(6.618133686300464, 54.5692393945057)"
vit_h_14_batch2-train,bert-base-cased_batch8-inf,"(0.8977811978966269, 89.76674480267455)","(1.7844396859386153, 79.65356156442868)","(2.5257840454641127, 69.92337164750957)","(3.271160318309062, 59.01225211570039)","(3.8648380257119084, 47.820835636348754)","(4.512080068911768, 39.43880738126994)","(5.062394006125497, 27.97705306777489)","(5.675889987896999, 18.23874327563457)","(6.254558228867955, 8.973433106436595)","(2.9927900965854985, 78.56326091343243)"
vit_h_14_batch2-train,mobilenet_v2_1.0_224_batch2-inf,"(None, 64.98275286524981)","(2.004008016032064, 65.14221974344674)","(2.8469750889679717, 62.40649711476811)","(3.6563071297989027, 64.83126110124334)","(4.271678769756514, 60.732113144758735)","(4.9504950495049505, 64.232292124945)","(5.396654074473826, 60.51186405553829)","(6.0253927264902085, 63.43688898544428)","(6.478482184173993, 61.18386589837611)","(6.776379477250726, 63.88797724537797)"
vit_h_14_batch2-train,vit-base-patch16-224_batch8-inf,"(1.0175527855507505, 78.18723432740904)","(1.9475551227655281, 76.05899781851333)","(None, None)","(3.5037685883071905, 66.1662654015012)","(4.117682162678284, 60.73369211969945)","(4.699786099478806, 55.048898315070105)","(5.25436845749664, 44.25583510154593)","(5.828037776919566, 35.83151823787465)","(6.3196526876426615, 20.571710375680293)","(5.642595593973228, 62.39482892171265)"
vit_h_14_batch2-train,mobilenet_v2_1.0_224_batch16-inf,"(None, None)","(1.98132748941791, 94.35524588508532)","(2.821792923811591, 93.79454337395354)","(3.6126600172779395, 94.51176339692108)","(4.274482863903519, 93.59161842184339)","(4.910779403899451, 91.80946392076717)","(5.436023936777672, 87.7964445446687)","(6.047533614207673, 86.48008292610692)","(6.511701329965666, 78.68234026070262)","(6.6711964914448085, 89.21989878735796)"
vit_h_14_batch2-train,wav2vec2-base-960h_batch2-inf,"(None, None)","(1.9746697535067412, 15.56973123318318)","(2.7968282777190976, 15.479876160990713)","(3.564048039773578, 14.750741117332836)","(4.204660587639311, 12.751943742881195)","(4.807862268886767, 11.983990319728209)","(5.309171484045062, 11.854614092028635)","(5.841330392799666, 10.254776435917604)","(6.304442661938334, 7.286412609030907)","(6.133730469243003, 12.900316871861026)"
vit_h_14_batch2-train,wav2vec2-base-960h_batch16-inf,"(None, None)","(1.9566181078891454, 121.25849839597376)","(2.7658975081312267, 100.68426197458454)","(3.520583851570129, 104.11007366040405)","(4.147812971342383, 95.81172530871376)","(4.756470826623439, 86.85661280291771)","(5.2648584950487525, 78.5569919536285)","(5.847867721232146, 63.16693241751502)","(6.306146089180057, 40.219646125686396)","(5.4515776295145875, 129.52512693148057)"
vit_h_14_batch16-train,wav2vec2-base-960h_batch2-inf,"(1.2145364835373376, 17.293195211631772)","(2.441919620145837, 17.05778116357253)","(None, None)","(4.650036328408816, 14.003888458348628)","(5.635663181067694, 15.546700476966734)","(6.595094898169487, 13.535711939023589)","(7.605413264735487, 11.336121505613031)","(8.594552008976532, 10.333065810593899)","(9.509140829036362, 7.808650164891399)","(9.674708426425072, 9.19963201471941)"
albert-base-v2_batch2-train,whisper-large-v2_batch8-inf,"(3.7245300679663873, 3.4413942968646056)","(7.229268292682927, 3.0100931215234588)","(10.17544967530759, 2.5916541611189534)","(12.727625383845613, 2.103243222732373)","(15.617876372786085, 1.7623960106864183)","(18.362053014240608, 1.4365821193659045)","(20.495574153634195, 1.062131498996952)","(23.04440168988178, 0.7458856142118123)","(25.49370839819958, 0.35129420527532834)","(5.828933591593654, 3.443236879315139)"
albert-base-v2_batch2-train,whisper-large-v2_batch2-inf,"(3.850387489805832, 2.9083422449203953)","(None, None)","(10.510311543209445, 2.259860680753908)","(13.018025923233134, 2.011057360055287)","(15.949615779917524, 1.603213037262307)","(18.68354212406905, 1.2864607739984615)","(20.700810352006663, 0.9964217843140611)","(23.169172026468463, 0.714319028133369)","(25.735165209286965, 0.3446656476723521)","(10.70446496624851, 2.779515638357316)"
albert-base-v2_batch2-train,bert-base-cased_batch8-inf,"(None, None)","(7.09061292280175, 82.43348154421625)","(10.064979952993225, 71.69822902918878)","(12.715449512896754, 63.015915834906934)","(15.567086730911786, 50.351338535155406)","(18.38637514083702, 41.92691506927992)","(20.577922863015356, 30.55112343386257)","(23.198024881364628, 19.932931147764798)","(25.836079655739194, 9.891180082144219)","(9.726069559864573, 83.92010346314126)"
albert-base-v2_batch2-train,vit-base-patch16-224_batch8-inf,"(4.181946857106093, 79.11403122565787)","(7.961875980705527, 76.31742298016923)","(11.403060538418094, 73.05479109331999)","(14.074595355383535, 67.34317343173431)","(16.852610271618886, 63.20688348936631)","(19.463703951215436, 55.34889231133752)","(21.527790256788084, 47.68222734788022)","(23.854230821228462, 39.2018661162295)","(26.033324779442346, 22.266068075452996)","(22.468068478765232, 68.61103768320264)"
albert-base-v2_batch2-train,vit-base-patch16-224_batch2-inf,"(4.235493434985176, 67.04936854190585)","(8.041547997989612, 66.01107720131118)","(11.580594679186229, 63.388689894714)","(14.333426106317841, 59.6648957907642)","(17.023576302100924, 55.57141497763821)","(19.698516605609274, 48.62614487926728)","(21.7242288426048, 41.38908575478384)","(24.03846153846154, 34.022720652490534)","(26.157879405767552, 20.29821695457231)","(23.839114224381422, 47.52990966061691)"
albert-base-v2_batch2-train,wav2vec2-base-960h_batch2-inf,"(3.9331366764995086, 51.38619106480664)","(7.564698075646981, 46.22716441620334)","(10.655784163690981, 39.767680218653915)","(13.296452661716893, 34.63254983635823)","(16.01575882151422, 29.12621359223301)","(18.739652682376978, 23.858325817824056)","(20.763979010325567, 18.71502990546016)","(23.162093950989174, 13.1501649419314)","(25.620260619892512, 6.566254865459468)","(16.260940264957675, 34.23126690977532)"
albert-base-v2_batch2-train,wav2vec2-base-960h_batch8-inf,"(None, None)","(7.342978277022596, 54.737832118504585)","(10.382327308552158, 47.60930917419935)","(13.015696390336014, 42.29958572570681)","(15.808268288896102, 35.51758333969029)","(18.517058445873648, 28.180607674615665)","(20.582092568887692, 20.90648657871813)","(23.095462400517857, 14.170927684441198)","(25.509073154366437, 7.283694910799768)","(10.352841749418973, 55.06540199162665)"
albert-base-v2_batch2-train,bert-base-cased_batch2-inf,"(3.9056632116569023, 84.57639391745111)","(7.4262263044752785, 73.95213372166646)","(10.514210612781337, 63.29251110870272)","(13.141743086143403, 54.92335182921095)","(15.969535040845159, 45.19424237734097)","(18.75824336866787, 35.88546147228708)","(20.954875580426243, 28.26444681057013)","(23.450586264656614, 19.870704321197685)","(25.931286661080215, 9.729279466888796)","(17.656090071647903, 51.622027755679305)"
albert-base-v2_batch8-train,whisper-large-v2_batch2-inf,"(3.9158100832109644, 2.902222044919615)","(7.651672802945414, 2.5304457845468895)","(11.265731865674546, 2.244391912476428)","(14.595922578696873, 1.9989696032972697)","(17.41072946666562, 1.6501369443546605)","(21.01746590337804, 1.2631825689487153)","(23.354142473101035, 0.9953533076684961)","(26.318445289840763, 0.6737007819327804)","(29.569323526605704, 0.33366489610236977)","(None, None)"
albert-base-v2_batch8-train,bert-base-cased_batch8-inf,"(3.793716656787196, 93.841642228739)","(7.230984769738329, 82.53833651332062)","(10.832070666365777, 71.80180734001353)","(14.060128351929274, 62.79569892473118)","(None, None)","(20.34049717397653, 41.93293602355138)","(22.72585689189021, 30.304209638710518)","(26.22241316212389, 19.460504173678334)","(29.623625795121797, 9.670675415536834)","(16.948371943075575, 57.575234762033865)"
albert-base-v2_batch8-train,bert-base-cased_batch2-inf,"(3.898635477582846, 84.55190386564355)","(8.337675872850443, 74.13048997207413)","(None, None)","(14.626714068054849, 54.615168802020015)","(17.479092895351467, 44.93344617988767)","(20.711080428028993, 36.02936640138195)","(23.320524711806016, 28.023032629558543)","(26.52503607282105, 19.419412762278455)","(29.694617850514593, 9.490533842528643)","(24.687065368567456, 28.761388820487564)"
vit_h_14_batch2-train,whisper-large-v2_batch16-inf,"(0.9729125164790988, 3.5842310259541943)","(1.8882561050316211, 3.2387408817653447)","(2.6071638838201507, 2.6972723764425393)","(3.3822835713682293, 2.10541380252044)","(4.0375770929919605, 1.9050718415298384)","(4.686578082192293, 1.4998448798415387)","(5.1652862161924284, 1.0730960638164329)","(5.842752562605087, 0.6520361896684965)","(6.455001537937472, 0.344121019162407)","(1.166188381259928, 3.80140057852565)"
vit_h_14_batch2-train,whisper-large-v2_batch2-inf,"(1.0025092568005036, 2.9211932271153365)","(1.9355978462633487, 2.5790727419325186)","(None, None)","(3.4758628065491366, 1.9381872225698151)","(4.092544726572398, 1.6043130207482437)","(4.747755110239058, 1.2692011916532573)","(5.26547056435091, 0.9411223506974561)","(5.884425514432184, 0.6549238334252583)","(6.468075859281002, 0.3210588796483653)","(3.0526195291334375, 2.4432115044908316)"
vit_h_14_batch2-train,vit-base-patch16-224_batch16-inf,"(None, None)","(2.08328615746926, 77.89663259348684)","(2.869788403629676, 72.68429605554735)","(3.681173558130332, 67.247565351102)","(4.331518852894318, 64.52511905835294)","(4.941331252772805, 57.65554619694584)","(5.43005951489071, 45.866107323894425)","(6.019880242807935, 36.18461877904492)","(6.533527887274865, 21.325993492754527)","(5.561475617800782, 75.30636258406436)"
albert-base-v2_batch2-train,vit_h_14_batch8-train,"(3.367317335985743, 8.658057716607265)","(6.607214112712391, 7.816816386666394)","(9.422985061220825, 6.873501482211216)","(11.917228668370125, 5.841224210498148)","(14.54044766774187, 4.943687900582695)","(17.29746278366691, 3.958262094977566)","(19.596515789455424, 2.8502091956552964)","(22.035441499223698, 2.0019574112384753)","(24.423866462884714, 0.9708225878902589)","(7.616318869883353, 7.711524388705241)"
albert-base-v2_batch2-train,mobilenet_batch16-train,"(3.8968824940047964, 354.23669873652483)","(7.392861268337762, 391.4435762776995)","(None, None)","(13.546112451289664, 351.54722190268035)","(16.100732789761587, 406.0050484920951)","(18.724838498267953, 379.5330352707402)","(20.606417427141594, 391.24311867878635)","(22.81439925198691, 356.59276546091013)","(24.590163934426226, 382.0)","(24.623803009575923, 374.4180347953932)"
albert-base-v2_batch2-train,vit_h_14_batch16-train,"(None, None)","(6.6109696677609255, 8.334446956535968)","(9.466895958727429, 7.079629616759448)","(11.896528380044863, 6.008603943342955)","(14.650447883362617, 5.035915503402045)","(17.30501319717029, 4.026790808481032)","(19.668371930738584, 3.0924820102752166)","(22.0484785273757, 2.1114290076905484)","(24.36450589843957, 1.023965346010489)","(5.188882995882794, 9.091531131651678)"
albert-base-v2_batch2-train,resnet-50_batch16-train,"(None, None)","(6.671114076050701, 180.45467965751405)","(9.572153734590284, 166.43067204008278)","(12.094370155864066, 148.80459658177924)","(14.681954062133425, 132.50661232276806)","(17.359855334538878, 114.95204062441226)","(19.479992424447392, 93.56152221167683)","(21.929555895865235, 68.96551724137932)","(24.397829768116942, 38.17995552335024)","(18.238540916726663, 122.38686423708451)"
albert-base-v2_batch2-train,bert-base-cased_batch16-train,"(3.3413273692436207, 30.430220356768103)","(6.512334315169366, 26.846414210084763)","(9.311593130727271, 23.301068384116103)","(11.80074319574169, 19.943693451677376)","(14.359333917616127, 16.716353385151628)","(17.252292370341742, 13.328737217051593)","(19.544512017527463, 10.357605250234386)","(22.01465528925596, 6.859668769657793)","(24.43862205060467, 3.4556849368629976)","(6.272286945512411, 27.82191575475941)"
albert-base-v2_batch2-train,mobilenet_batch2-train,"(3.8965639390719096, 54.13065041802465)","(7.397361607693256, 52.8573405285734)","(10.843634786380395, 51.254528377834426)","(13.538461538461538, 58.93242826288183)","(16.13250161325016, 55.16245487364621)","(18.641500640801585, 58.213959158793045)","(20.684467845054535, 48.736922684358255)","(22.7825702278257, 57.09161560304887)","(24.63605823068309, 57.79996973823574)","(24.860281364424743, 49.9281139720298)"
albert-base-v2_batch2-train,resnet-50_batch2-train,"(3.7470725995316156, 45.819839270720884)","(7.132995858260469, 48.19581125410043)","(10.333939335948713, 44.172062904717855)","(12.848370335380254, 46.30864347193599)","(15.294468169629555, 50.609432962374136)","(17.885602975030988, 45.07374631268437)","(19.72248887337464, 43.892910490635415)","(22.0675355450237, 35.95294117647059)","(24.309191059316248, 21.16695295617)","(22.451612903225808, 31.04933755994473)"
albert-base-v2_batch2-train,bert-base-cased_batch8-train,"(None, None)","(6.434385355338931, 24.803637866887144)","(9.264523585389268, 21.80579216354344)","(11.7891647303412, 19.130174861754597)","(14.490166914559577, 15.515903801396432)","(17.250043698654082, 12.798549497723592)","(19.528319877948, 9.98523018035822)","(22.0098367039423, 6.639256679887547)","(24.44736637674321, 3.3776473630601487)","(8.872708463887479, 23.302384853449848)"
albert-base-v2_batch2-train,albert-base-v2_batch2-train,"(3.263889606164207, 24.498280171240502)","(6.4251836785127034, 21.894420240175155)","(9.179261177368888, 19.402253797158256)","(11.598595345990761, 17.123583845022917)","(14.364667786623816, 14.351049873522314)","(17.096115322675676, 11.578676522186615)","(19.372772519392186, 9.15069531419698)","(21.938825368904524, 6.398510892010586)","(24.392189438302996, 3.247983543550046)","(14.421697418815574, 14.474848123752642)"
albert-base-v2_batch2-train,albert-base-v2_batch8-train,"(3.185397732300186, 27.89724514704173)","(None, None)","(9.083048919226394, 21.249045453036288)","(11.529342989834692, 19.059152860361923)","(14.210148240057467, 15.488367590590817)","(17.042950193447282, 12.792921250241534)","(19.351223877102168, 9.862388855500592)","(21.906349379189805, 6.58093175025364)","(24.395842957429142, 3.3415654189748705)","(8.02573135242763, 23.699022415325366)"
albert-base-v2_batch2-train,albert-base-v2_batch16-train,"(3.2028929355546945, 28.834651296471794)","(6.2469432217331375, 25.801070410787517)","(8.989321602045978, 22.503789026977874)","(11.444132855683973, 19.395966140662555)","(14.056992978333925, 16.243939155245148)","(16.92561694311112, 12.993468261913595)","(19.30434708757447, 10.118246097987798)","(21.85501669401845, 6.745190962316333)","(24.39249798459047, 3.3897128788999504)","(5.435763262360159, 27.321841280122477)"
albert-base-v2_batch2-train,resnet-50_batch8-train,"(3.5700624760933315, 153.7378005835597)","(None, None)","(9.82654656443088, 132.03145251879374)","(12.309728656518862, 120.63792831201641)","(14.877410140442754, 110.0547392682224)","(17.494824016563147, 96.93586246272918)","(19.572025052192068, 77.84797228449155)","(21.98827292110874, 58.45000382526203)","(24.32143204591886, 33.08791684711996)","(20.318139286191684, 80.91506036856597)"
albert-base-v2_batch2-train,bert-base-cased_batch2-train,"(3.23670137911624, 22.065952680790364)","(6.373638484286318, 19.91931670707538)","(9.067932909550434, 17.634014053774838)","(11.456727630099826, 15.612063867534003)","(14.220300901567077, 13.214359604103127)","(16.986651361709217, 10.76180537438038)","(19.254399397792646, 8.580268848423918)","(21.857951969820917, 6.064745755443722)","(24.376071201051275, 3.108920560799024)","(15.088969579236855, 12.435311259609104)"
albert-base-v2_batch2-train,mobilenet_batch8-train,"(None, None)","(7.398033680521756, 163.61494806724488)","(10.839508903882313, 211.83973381394705)","(13.556536921022902, 201.6629272799261)","(16.110902959910078, 185.48191308570043)","(18.739020105406986, 201.2114827495391)","(20.51505892623309, 219.79286536248563)","(22.768933912204535, 190.90454772613694)","(24.616010578781406, 202.49138616485556)","(24.53385672227674, 202.43773184949654)"
albert-base-v2_batch8-train,bert-base-cased_batch16-train,"(3.428816344024573, 30.513267352776772)","(6.698722421689651, 26.927820094305407)","(10.020667626980647, 23.27214364530043)","(13.064589373668216, 19.976536180563777)","(15.623986566830737, 16.704167041670416)","(19.134189296670833, 13.279528347786266)","(21.66002425922717, 10.194217418050796)","(24.555277901390934, 6.746980944141105)","(27.967729542835194, 3.3676387336517104)","(12.947857129645044, 21.03020826251501)"
albert-base-v2_batch8-train,albert-base-v2_batch2-train,"(3.351870191208959, 24.45863649277976)","(None, None)","(9.912393982758019, 19.342926643416078)","(12.853045841529152, 17.047215621448498)","(15.489681793437917, 14.210764295095853)","(18.835053906879974, 11.54391058716527)","(21.392452786188187, 9.071250549772762)","(24.625535424481868, 6.22649341501151)","(27.702434103957145, 3.1864764651354416)","(23.829616904885004, 7.686096705071271)"
albert-base-v2_batch8-train,bert-base-cased_batch2-train,"(3.3346001544704484, 22.015410787551286)","(6.501204634976481, 19.865954970502067)","(9.717349784636038, 17.532519281343806)","(12.707396925808778, 15.55490961654791)","(15.326908650239483, 13.106767196012365)","(18.696316001461234, 10.716953354189897)","(None, None)","(24.52548191449748, 5.899546807540693)","(27.69781536883315, 3.0462335168765953)","(24.24828848468598, 6.503595042815334)"
albert-base-v2_batch16-train,vit_h_14_batch8-train,"(3.4593234663993555, 8.63174425633117)","(6.96187161013519, 7.778694116089882)","(None, None)","(13.362869289058073, 5.802737312208533)","(16.619898112798527, 4.89600789513315)","(19.721795569336845, 3.918129554697396)","(22.69550089038825, 2.775134216242526)","(25.825619379790922, 1.9479882049824133)","(29.130534337699547, 0.9482943734120103)","(19.03699257821692, 4.339972051488883)"
bert-base-cased_batch2-train,vit_h_14_batch8-train,"(3.2148171961608862, 8.622440918222242)","(6.246229523411759, 7.775606578733106)","(8.831444181684743, 6.82353046250854)","(11.091008657918634, 5.7760859457395695)","(13.424239484198736, 4.878905439277105)","(15.81033269248029, 3.893807113842892)","(17.763050681731762, 2.7806793738375926)","(19.930394933096995, 1.9563433280114308)","(21.997476760018703, 0.9519365491926295)","(6.329320718256542, 7.910090023864866)"
bert-base-cased_batch2-train,vit_h_14_batch16-train,"(3.2843551007986957, 9.392384055075759)","(6.2426036249492185, 8.294565648121509)","(8.869331168692458, 7.011377428228594)","(11.030991489346336, 5.917033738322281)","(13.498333146613458, 4.945263890349777)","(15.807107263032687, 3.9466530290174564)","(17.787885329740273, 3.021631958108474)","(19.86376833599472, 2.065646460823014)","(21.9591249407844, 1.0063569089563131)","(4.102541046485162, 9.322501822707734)"
bert-base-cased_batch2-train,resnet-50_batch16-train,"(3.321256038647343, 190.85685735698226)","(6.370850564435007, 173.3212341197822)","(9.073170731707316, 158.67905914118074)","(11.311917281604877, 144.55323778439998)","(13.562245217936656, 129.93197278911566)","(15.88726946190509, 114.1235342445291)","(17.748663251308756, 92.99211879621458)","(19.82315443142093, 67.7410059184714)","(21.985312621536913, 37.41659014386287)","(16.0838128965619, 123.61459428848798)"
bert-base-cased_batch2-train,mobilenet_batch2-train,"(3.734827264239029, 52.74057710893276)","(7.036622421237806, 58.11653734976419)","(10.251153254741158, 50.13781336133351)","(12.738853503184714, 52.36463331048664)","(15.045011715377974, 50.683295741011015)","(17.283283823926546, 58.30280830280831)","(18.83670612192949, 53.65922180081472)","(20.792563600782778, 53.795240107027176)","(22.24694104560623, 54.0923251203625)","(22.460117548278756, 45.584725536992835)"
bert-base-cased_batch2-train,resnet-50_batch2-train,"(3.6130068245684464, 46.64224664224665)","(6.788183532369579, 45.688314794880995)","(9.737560859755375, 47.911701994230526)","(12.079726192872963, 42.35972499445553)","(14.233428222854819, 44.06505940708271)","(16.40174141945935, 45.759463344513655)","(18.077558557682963, 43.13459801264679)","(20.006351222610352, 34.94967978042086)","(21.921278254091973, 20.869755244755247)","(20.108043217286916, 32.93671322641835)"
bert-base-cased_batch2-train,bert-base-cased_batch8-train,"(3.143059920916557, 27.73003654010023)","(6.107766209489861, 24.862736972961773)","(8.723885089459296, 21.725846968565417)","(11.00473746545598, 19.114938523570114)","(13.337060256359061, 15.54706225302844)","(15.71440215176461, 12.684905622980821)","(17.685575903714636, 9.748172217709179)","(19.920794830820537, 6.521296107601385)","(21.99211170973809, 3.3186930571904147)","(7.489379556301464, 23.850042855545755)"
